epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true,k
100,2,4,100,100,0.3617500066757202,0.2511681318283081,0.4008641541004181,-0.10242560505867004,1.3670921325683594,5
100,6,4,100,100,0.21646158397197723,0.0844804048538208,0.20643417537212372,0.19294190406799316,1.3670921325683594,5
100,12,4,60,100,0.20712842047214508,0.06787233799695969,0.18053771555423737,0.29152190685272217,1.3670921325683594,5
100,24,4,22,82,0.21447834372520447,0.0694999024271965,0.17795825004577637,0.3314555883407593,1.3670921325683594,5
200,2,4,200,200,0.30180370807647705,0.18503369390964508,0.3267074227333069,-0.01701318472623825,1.3670921325683594,5
200,6,4,199,200,0.20853246748447418,0.07244238257408142,0.18906928598880768,0.2496558278799057,1.3670921325683594,5
200,12,4,60,120,0.20712842047214508,0.06787233799695969,0.18053771555423737,0.29152190685272217,1.3670921325683594,5
200,24,4,22,82,0.21447834372520447,0.0694999024271965,0.17795825004577637,0.3314555883407593,1.3670921325683594,5
400,2,4,400,400,0.2366451472043991,0.11005989462137222,0.23900897800922394,0.11846394836902618,1.3670921325683594,5
400,6,4,392,400,0.20681984722614288,0.06798653304576874,0.18105711042881012,0.2875197231769562,1.3670921325683594,5
400,12,4,60,120,0.20712842047214508,0.06787233799695969,0.18053771555423737,0.29152190685272217,1.3670921325683594,5
400,24,4,22,82,0.21447834372520447,0.0694999024271965,0.17795825004577637,0.3314555883407593,1.3670921325683594,5
500,2,4,500,500,0.22188444435596466,0.09168059378862381,0.2159385085105896,0.16841010749340057,1.3670921325683594,5
500,6,4,469,500,0.20680737495422363,0.06778319925069809,0.18060633540153503,0.2901540994644165,1.3670921325683594,5
500,12,4,60,120,0.20712842047214508,0.06787233799695969,0.18053771555423737,0.29152190685272217,1.3670921325683594,5
500,24,4,22,82,0.21447834372520447,0.0694999024271965,0.17795825004577637,0.3314555883407593,1.3670921325683594,5
1000,2,4,990,1000,0.20696590840816498,0.06878114491701126,0.18269246816635132,0.2785682678222656,1.3670921325683594,5
1000,6,4,469,529,0.20680737495422363,0.06778319925069809,0.18060633540153503,0.2901540994644165,1.3670921325683594,5
1000,12,4,60,120,0.20712842047214508,0.06787233799695969,0.18053771555423737,0.29152190685272217,1.3670921325683594,5
1000,24,4,22,82,0.21447834372520447,0.0694999024271965,0.17795825004577637,0.3314555883407593,1.3670921325683594,5
