epochs,hidden,n_hidden_layers,best_epoch,stop_epoch,loss_train,loss_val,loss_test,pred,true,k
100,2,2,74,100,0.20607313513755798,0.06236773729324341,0.1723778247833252,0.3370896279811859,1.3670921325683594,2
100,6,2,20,80,0.20775794982910156,0.0651002824306488,0.1768033653497696,0.318650484085083,1.3670921325683594,2
100,12,2,73,100,0.21852251887321472,0.0732986256480217,0.17853118479251862,0.34514281153678894,1.3670921325683594,2
100,24,2,30,90,0.21354493498802185,0.06953863054513931,0.18022045493125916,0.31494271755218506,1.3670921325683594,2
200,2,2,74,134,0.20607313513755798,0.06236773729324341,0.1723778247833252,0.3370896279811859,1.3670921325683594,2
200,6,2,20,80,0.20775794982910156,0.0651002824306488,0.1768033653497696,0.318650484085083,1.3670921325683594,2
200,12,2,73,133,0.21852251887321472,0.0732986256480217,0.17853118479251862,0.34514281153678894,1.3670921325683594,2
200,24,2,30,90,0.21354493498802185,0.06953863054513931,0.18022045493125916,0.31494271755218506,1.3670921325683594,2
400,2,2,74,134,0.20607313513755798,0.06236773729324341,0.1723778247833252,0.3370896279811859,1.3670921325683594,2
400,6,2,20,80,0.20775794982910156,0.0651002824306488,0.1768033653497696,0.318650484085083,1.3670921325683594,2
400,12,2,73,133,0.21852251887321472,0.0732986256480217,0.17853118479251862,0.34514281153678894,1.3670921325683594,2
400,24,2,30,90,0.21354493498802185,0.06953863054513931,0.18022045493125916,0.31494271755218506,1.3670921325683594,2
500,2,2,74,134,0.20607313513755798,0.06236773729324341,0.1723778247833252,0.3370896279811859,1.3670921325683594,2
500,6,2,20,80,0.20775794982910156,0.0651002824306488,0.1768033653497696,0.318650484085083,1.3670921325683594,2
500,12,2,73,133,0.21852251887321472,0.0732986256480217,0.17853118479251862,0.34514281153678894,1.3670921325683594,2
500,24,2,30,90,0.21354493498802185,0.06953863054513931,0.18022045493125916,0.31494271755218506,1.3670921325683594,2
1000,2,2,74,134,0.20607313513755798,0.06236773729324341,0.1723778247833252,0.3370896279811859,1.3670921325683594,2
1000,6,2,20,80,0.20775794982910156,0.0651002824306488,0.1768033653497696,0.318650484085083,1.3670921325683594,2
1000,12,2,73,133,0.21852251887321472,0.0732986256480217,0.17853118479251862,0.34514281153678894,1.3670921325683594,2
1000,24,2,30,90,0.21354493498802185,0.06953863054513931,0.18022045493125916,0.31494271755218506,1.3670921325683594,2
